Customer ID,Country,State,City,Zip Code,Latitude,Longitude,Population,Age,Gender,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Quarter_status,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
2000-DHJUY,United States,California,Menlo Park,94025,37.449551,-122.183762,39062,67,Female,No,Yes,Yes,No,0,Yes,1,70,Offer A,Yes,18.67,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,92.2,6474.45,0,0,1306.9,7781.35,Q3,4,Stayed,No,0,44,5264,Not Applicable,Not Applicable
9796-BPKIW,United States,California,Redwood City,94063,37.499411,-122.196318,32368,67,Male,No,Yes,No,No,0,No,0,8,None,Yes,42.53,No,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,69.95,562.7,0,0,340.24,902.94,Q3,3,Stayed,No,0,47,2939,Not Applicable,Not Applicable
9137-NOQKA,United States,California,South San Francisco,94080,37.654436,-122.426468,60599,80,Male,No,Yes,No,No,0,No,0,2,None,Yes,7.03,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.2,37.2,0,0,14.06,51.26,Q3,5,Joined,No,0,24,4577,Not Applicable,Not Applicable
7748-UMTRK,United States,California,San Francisco,94132,37.722302,-122.491129,26297,80,Female,No,Yes,No,Yes,1,No,0,30,None,Yes,37.42,Yes,Yes,Fiber Optic,17,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,101.3,2974.5,0,0,1122.6,4097.1,Q3,4,Stayed,No,0,34,2440,Not Applicable,Not Applicable
6463-MVYRY,United States,California,Palo Alto,94301,37.444314,-122.149996,16198,67,Female,No,Yes,No,No,0,No,0,57,Offer B,Yes,11.23,No,Yes,DSL,30,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,69.85,4003,0,0,640.11,4643.11,Q3,4,Stayed,No,0,72,4759,Not Applicable,Not Applicable
4526-ZJJTM,United States,California,San Mateo,94403,37.538309,-122.305109,37926,72,Female,No,Yes,Yes,No,0,Yes,1,25,None,Yes,19.44,No,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,88.4,2191.15,0,0,486,2677.15,Q3,3,Stayed,No,0,51,4849,Not Applicable,Not Applicable
5315-CKEQK,United States,California,Castro Valley,94546,37.708327,-122.083473,41698,73,Male,No,Yes,Yes,Yes,2,Yes,1,28,None,Yes,4.71,Yes,Yes,DSL,21,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,51,1381.8,0,80,131.88,1593.68,Q3,3,Stayed,No,0,44,5195,Not Applicable,Not Applicable
0907-HQNTS,United States,California,Pittsburg,94565,38.006047,-121.916834,78816,74,Female,No,Yes,Yes,No,0,Yes,8,70,Offer A,Yes,46.2,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,113,7987.6,0,0,3234,11221.6,Q3,3,Stayed,No,0,47,4588,Not Applicable,Not Applicable
8250-ZNGGW,United States,California,Rio Vista,94571,38.148862,-121.737696,5246,79,Female,No,Yes,No,No,0,No,0,5,None,Yes,43.99,No,Yes,DSL,27,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,59.9,287.85,0,20,219.95,527.8,Q3,4,Stayed,No,0,35,3662,Not Applicable,Not Applicable
8166-ORCHU,United States,California,Oakland,94605,37.758019,-122.138678,42854,73,Male,No,Yes,Yes,No,0,Yes,10,33,None,Yes,44.54,No,Yes,Fiber Optic,18,Yes,Yes,No,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.55,3055.5,0,0,1469.82,4525.32,Q3,4,Stayed,No,0,21,4414,Not Applicable,Not Applicable
1855-CFULU,United States,California,Oakland,94619,37.787186,-122.14633,24518,65,Female,No,Yes,No,No,0,No,0,4,None,Yes,41.98,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,91.45,0,0,167.92,259.37,Q3,5,Stayed,No,0,20,3460,Not Applicable,Not Applicable
8628-MFKAX,United States,California,San Pablo,94806,37.980269,-122.342635,55720,79,Female,No,Yes,Yes,No,0,Yes,6,72,Offer A,Yes,14.75,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,116.75,8277.05,0,0,1062,9339.05,Q3,3,Stayed,No,0,68,5098,Not Applicable,Not Applicable
9508-ILZDG,United States,California,Dillon Beach,94929,38.24458,-122.956268,330,79,Female,No,Yes,No,No,0,No,0,34,None,Yes,14.23,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.35,3190.25,0,0,483.82,3674.07,Q3,4,Stayed,No,0,32,5425,Not Applicable,Not Applicable
6128-AQBMT,United States,California,Nicasio,94946,38.065359,-122.665566,607,65,Male,No,Yes,Yes,No,0,Yes,8,41,Offer B,No,0,No,Yes,Cable,9,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,53.95,2215.4,0,0,0,2215.4,Q3,3,Stayed,No,0,46,3920,Not Applicable,Not Applicable
4295-YURET,United States,California,San Quentin,94964,37.942551,-122.491642,6448,78,Female,No,Yes,Yes,Yes,1,Yes,8,56,Offer B,Yes,5.93,No,Yes,DSL,19,Yes,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,72.6,4084.35,0,140,332.08,4556.43,Q3,4,Stayed,No,0,79,6357,Not Applicable,Not Applicable
7693-QPEFS,United States,California,Davenport,95017,37.114335,-122.237162,857,75,Male,No,Yes,No,No,0,No,0,52,Offer B,Yes,42.19,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,72.95,3829.75,0,0,2193.88,6023.63,Q3,3,Stayed,No,0,72,4368,Not Applicable,Not Applicable
0924-BJCRC,United States,California,Felton,95018,37.089111,-122.062213,8728,70,Female,No,Yes,Yes,No,0,Yes,6,60,Offer B,Yes,24.68,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,Yes,No,No,Two Year,No,Bank Withdrawal,89.45,5294.6,0,10,1480.8,6785.4,Q3,3,Stayed,No,0,44,4340,Not Applicable,Not Applicable
5533-NHFRF,United States,California,San Jose,95132,37.424655,-121.74841,40568,75,Male,No,Yes,No,No,0,No,0,7,None,No,0,No,Yes,DSL,26,No,Yes,No,Yes,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,44.4,265.8,0,0,0,265.8,Q3,4,Stayed,No,0,77,3410,Not Applicable,Not Applicable
4360-QRAVE,United States,California,Farmington,95230,37.956963,-120.863055,596,75,Male,No,Yes,No,No,0,No,0,37,Offer C,No,0,No,Yes,DSL,29,No,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,36.65,1315,0,0,0,1315,Q3,5,Stayed,No,0,72,2494,Not Applicable,Not Applicable
8433-WPJTV,United States,California,French Camp,95231,37.873283,-121.292034,5094,76,Female,No,Yes,Yes,Yes,3,Yes,8,65,Offer B,Yes,1.58,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,103.9,6767.1,0,0,102.7,6869.8,Q3,3,Stayed,No,0,75,5669,Not Applicable,Not Applicable
5387-ASZNZ,United States,California,Cressey,95312,37.420273,-120.66527,55,72,Female,No,Yes,No,No,0,No,0,66,Offer A,Yes,36.48,Yes,Yes,DSL,5,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,63.85,4174.35,0,0,2407.68,6582.03,Q3,3,Stayed,No,0,80,4657,Not Applicable,Not Applicable
2277-DJJDL,United States,California,La Grange,95329,37.666587,-120.411517,1749,69,Male,No,Yes,Yes,No,0,Yes,5,60,Offer B,Yes,10.4,Yes,Yes,Fiber Optic,5,No,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,99,6017.9,0,150,624,6791.9,Q3,3,Stayed,No,0,40,4763,Not Applicable,Not Applicable
6963-EZQEE,United States,California,Midpines,95345,37.581496,-119.972762,433,69,Male,No,Yes,Yes,No,0,Yes,4,70,None,Yes,40.94,Yes,Yes,DSL,8,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,88.55,6306.5,0,0,2865.8,9172.3,Q3,3,Stayed,No,0,37,4097,Not Applicable,Not Applicable
2452-KDRRH,United States,California,Mi Wuk Village,95346,38.121601,-120.133915,1278,76,Male,No,Yes,No,No,0,No,0,67,None,Yes,38.85,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,101.4,6841.05,0,0,2602.95,9444,Q3,4,Stayed,No,0,28,5269,Not Applicable,Not Applicable
5248-RPYWW,United States,California,Turlock,95382,37.529656,-120.854357,24708,78,Female,No,Yes,Yes,Yes,1,Yes,2,72,None,Yes,9.88,Yes,Yes,Cable,16,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,90.15,6716.45,0,0,711.36,7427.81,Q3,3,Stayed,No,0,49,4606,Not Applicable,Not Applicable
7923-IYJWY,United States,California,Twain Harte,95383,38.107441,-120.230625,4848,68,Male,No,Yes,No,No,0,No,0,67,None,Yes,44.56,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,116.1,7839.85,0,40,2985.52,10865.37,Q3,3,Stayed,No,0,60,5896,Not Applicable,Not Applicable
1658-TJVOA,United States,California,Cazadero,95421,38.578807,-123.19338,1575,65,Female,No,Yes,No,No,0,No,0,6,None,Yes,12.67,No,Yes,Fiber Optic,20,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.1,450.9,0,0,76.02,526.92,Q3,3,Stayed,No,0,79,4716,Not Applicable,Not Applicable
0674-DGMAQ,United States,California,Elk,95432,39.108252,-123.645121,383,78,Male,No,Yes,Yes,No,0,Yes,9,32,Offer C,Yes,43.54,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,93.5,2970.8,0,0,1393.28,4364.08,Q3,5,Stayed,No,0,77,5804,Not Applicable,Not Applicable
2761-XECQW,United States,California,Glenhaven,95443,39.045246,-122.743181,175,67,Male,No,Yes,Yes,No,0,Yes,1,8,None,No,0,No,Yes,Cable,27,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,43.35,371.4,0,0,0,371.4,Q3,3,Stayed,No,0,68,2560,Not Applicable,Not Applicable
8059-UDZFY,United States,California,Lucerne,95458,39.141934,-122.770679,3002,73,Female,No,Yes,No,Yes,2,No,0,33,Offer C,Yes,12.75,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,105.35,3465.05,0,0,420.75,3885.8,Q3,5,Stayed,No,0,58,4738,Not Applicable,Not Applicable
7740-BTPUX,United States,California,Manchester,95459,38.966713,-123.586412,586,72,Male,No,Yes,Yes,No,0,Yes,7,55,Offer B,Yes,12.91,Yes,Yes,Fiber Optic,21,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,113.6,6292.7,0,0,710.05,7002.75,Q3,5,Stayed,No,0,56,5754,Not Applicable,Not Applicable
8648-PFRMP,United States,California,Ferndale,95536,40.4785,-124.301372,2965,71,Female,No,Yes,No,No,0,No,0,14,None,No,0,No,Yes,Cable,5,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,46.35,672.7,0,0,0,672.7,Q3,4,Stayed,No,0,44,2056,Not Applicable,Not Applicable
8996-ZROXE,United States,California,Miranda,95553,40.210895,-123.86,867,78,Male,No,Yes,No,No,0,No,0,57,Offer B,Yes,28.44,No,Yes,DSL,24,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,53.5,3035.8,0,0,1621.08,4656.88,Q3,4,Stayed,No,0,58,5521,Not Applicable,Not Applicable
2207-QPJED,United States,California,Somes Bar,95568,41.444606,-123.471895,202,66,Female,No,Yes,Yes,No,0,Yes,8,37,None,Yes,15.6,No,Yes,Fiber Optic,19,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,90,3371.75,0,0,577.2,3948.95,Q3,4,Stayed,No,0,62,4048,Not Applicable,Not Applicable
0516-QREYC,United States,California,Capay,95607,38.681651,-122.130569,262,78,Female,No,Yes,No,No,0,No,0,24,None,Yes,18.39,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.3,459.95,0,0,441.36,901.31,Q3,5,Stayed,No,0,71,3740,Not Applicable,Not Applicable
3865-QBWSJ,United States,California,Courtland,95615,38.311609,-121.554034,699,76,Male,No,Yes,No,Yes,2,No,0,38,None,Yes,45.13,Yes,Yes,Fiber Optic,27,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,80.45,3162.65,0,0,1714.94,4877.59,Q3,3,Stayed,No,0,41,2926,Not Applicable,Not Applicable
5857-TYBCJ,United States,California,Dixon,95620,38.392821,-121.799917,18529,72,Male,No,Yes,Yes,No,0,Yes,6,44,Offer B,Yes,14.65,Yes,Yes,Fiber Optic,30,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.2,4040.2,0,0,644.6,4684.8,Q3,4,Stayed,No,0,36,2925,Not Applicable,Not Applicable
4176-RELJR,United States,California,Elmira,95625,38.349195,-121.902943,171,73,Male,No,Yes,No,No,0,No,0,67,None,Yes,14.69,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,1672.15,0,0,984.23,2656.38,Q3,3,Stayed,No,0,26,6388,Not Applicable,Not Applicable
7924-GJZFI,United States,California,Jackson,95642,38.336216,-120.76901,6202,75,Female,No,Yes,Yes,No,0,Yes,7,25,None,Yes,38.59,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,69.3,1813.1,0,0,964.75,2777.85,Q3,4,Stayed,No,0,50,4442,Not Applicable,Not Applicable
5897-ZYEKH,United States,California,Lincoln,95648,38.922812,-121.312005,15286,74,Female,No,Yes,Yes,No,0,Yes,3,67,None,Yes,11.91,Yes,Yes,Fiber Optic,10,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.6,7112.15,0,0,797.97,7910.12,Q3,3,Stayed,No,0,45,5768,Not Applicable,Not Applicable
5456-ITGIC,United States,California,Loomis,95650,38.809175,-121.171375,11191,76,Male,No,Yes,Yes,No,0,Yes,9,72,None,No,0,No,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,64.45,4641.1,0,0,0,4641.1,Q3,5,Stayed,No,0,68,5295,Not Applicable,Not Applicable
8070-AAWZP,United States,California,Sheridan,95681,38.984756,-121.345074,1219,68,Male,No,Yes,Yes,No,0,Yes,3,24,None,No,0,No,Yes,Cable,28,No,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,34.25,828.2,0,0,0,828.2,Q3,4,Stayed,No,0,63,2525,Not Applicable,Not Applicable
6860-YRJZP,United States,California,Sacramento,95820,38.53508,-121.444144,37031,66,Male,No,Yes,No,No,0,No,0,9,Offer E,Yes,39.77,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.05,678.45,0,0,357.93,1036.38,Q3,5,Stayed,No,0,51,2003,Not Applicable,Not Applicable
9391-DXGGG,United States,California,Sacramento,95832,38.445939,-121.496855,9063,70,Female,No,Yes,No,No,0,No,0,44,Offer B,Yes,35.39,No,Yes,Fiber Optic,19,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,89.15,3990.75,0,0,1557.16,5547.91,Q3,4,Stayed,No,0,27,4368,Not Applicable,Not Applicable
9844-FELAJ,United States,California,Sacramento,95833,38.619049,-121.517552,31422,65,Female,No,Yes,Yes,Yes,2,Yes,2,70,None,Yes,9.4,Yes,Yes,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.9,7475.85,0,20,658,8153.85,Q3,3,Stayed,No,0,53,5899,Not Applicable,Not Applicable
8395-ETZKQ,United States,California,Sacramento,95841,38.660442,-121.346321,20993,73,Male,No,Yes,Yes,Yes,1,Yes,8,68,None,Yes,35.14,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.5,1193.55,0,0,2389.52,3583.07,Q3,3,Stayed,No,0,51,5443,Not Applicable,Not Applicable
8336-TAVKX,United States,California,Berry Creek,95916,39.657228,-121.37778,1279,68,Female,No,Yes,Yes,No,0,Yes,10,72,None,Yes,15.82,Yes,Yes,DSL,13,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.45,5682.25,0,0,1139.04,6821.29,Q3,3,Stayed,No,0,71,4032,Not Applicable,Not Applicable
0581-BXBUB,United States,California,Penn Valley,95946,39.203817,-121.19584,9752,76,Female,No,Yes,No,No,0,No,0,4,None,Yes,35.67,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,72.75,317.75,0,0,142.68,460.43,Q3,4,Stayed,No,0,50,4503,Not Applicable,Not Applicable
5150-ITWWB,United States,California,Hamilton City,95951,39.732767,-122.042298,1931,65,Male,No,Yes,No,No,0,No,0,3,Offer E,Yes,37.78,Yes,Yes,Fiber Optic,28,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.85,335.75,0,0,113.34,449.09,Q3,4,Joined,No,0,40,4496,Not Applicable,Not Applicable
9281-OFDMF,United States,California,Meadow Valley,95956,39.937017,-121.058043,301,76,Male,No,Yes,No,No,0,No,0,39,None,Yes,20.06,Yes,Yes,Fiber Optic,3,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.7,3413.25,0,0,782.34,4195.59,Q3,4,Stayed,No,0,39,5028,Not Applicable,Not Applicable
7636-OWBPG,United States,California,Redding,96001,40.587919,-122.464732,31586,79,Male,No,Yes,No,No,0,No,0,12,None,No,0,No,Yes,DSL,4,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,29.35,381.2,38.98,0,0,342.22,Q3,3,Stayed,No,0,27,3606,Not Applicable,Not Applicable
0549-CYCQN,United States,California,Flournoy,96029,39.84784,-122.544556,84,69,Male,No,Yes,No,No,0,No,0,51,None,Yes,24.92,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.6,3974.7,16.73,0,1270.92,5228.89,Q3,5,Stayed,No,0,59,4673,Not Applicable,Not Applicable
0928-JMXNP,United States,California,Los Molinos,96055,40.059385,-122.091481,3756,78,Male,No,Yes,Yes,No,0,Yes,3,4,Offer E,No,0,No,Yes,DSL,5,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,29.9,118.25,0,0,0,118.25,Q3,4,Stayed,No,0,46,2914,Not Applicable,Not Applicable
3629-ZNKXA,United States,California,Seiad Valley,96086,41.924174,-123.260788,332,77,Male,No,Yes,No,No,0,No,0,17,None,Yes,17.26,No,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.8,1752.45,27.15,90,293.42,2108.72,Q3,4,Stayed,No,0,53,3296,Not Applicable,Not Applicable
4827-LTQRJ,United States,California,Shasta,96087,40.617614,-122.512861,528,70,Female,No,Yes,Yes,Yes,2,Yes,1,66,None,Yes,44.38,Yes,Yes,Fiber Optic,28,Yes,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,110.6,7210.85,0,0,2929.08,10139.93,Q3,4,Stayed,No,0,67,5418,Not Applicable,Not Applicable
0136-IFMYD,United States,California,Los Angeles,90001,33.973616,-118.24902,54492,71,Male,No,Yes,Yes,No,0,Yes,1,69,None,Yes,18.41,Yes,Yes,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.95,7634.25,0,0,1270.29,8904.54,Q3,5,Stayed,No,0,63,4297,Not Applicable,Not Applicable
5144-TVGLP,United States,California,Los Angeles,90002,33.949255,-118.246978,44586,68,Male,No,Yes,No,No,0,No,0,38,None,Yes,46.96,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,94.75,3653,45.82,0,1784.48,5391.66,Q3,3,Stayed,No,0,71,3654,Not Applicable,Not Applicable
9659-ZTWSM,United States,California,Los Angeles,90013,34.044639,-118.240413,9732,71,Male,No,Yes,Yes,No,0,Yes,7,66,None,Yes,7.86,Yes,Yes,Fiber Optic,26,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,107.35,7051.95,39.18,0,518.76,7531.53,Q3,4,Stayed,No,0,53,4138,Not Applicable,Not Applicable
2195-VVRJF,United States,California,Los Angeles,90018,34.028735,-118.317236,47143,74,Male,No,Yes,Yes,No,0,Yes,6,18,None,Yes,5.73,No,Yes,DSL,13,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,59.1,1011.05,31.05,0,103.14,1083.14,Q3,3,Stayed,No,0,30,2422,Not Applicable,Not Applicable
1125-SNVCK,United States,California,Los Angeles,90040,33.994524,-118.149953,9805,78,Female,No,Yes,No,No,0,No,0,49,None,Yes,35.65,No,Yes,DSL,3,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,43.8,2106.05,20.45,0,1746.85,3832.45,Q3,5,Stayed,No,0,68,5651,Not Applicable,Not Applicable
2545-EBUPK,United States,California,Los Angeles,90045,33.954017,-118.402447,39334,70,Female,No,Yes,No,No,0,No,0,2,Offer E,Yes,21.9,Yes,Yes,Fiber Optic,22,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,84.05,186.05,0,0,43.8,229.85,Q3,3,Joined,No,0,72,5039,Not Applicable,Not Applicable
2172-EJXVF,United States,California,Los Angeles,90047,33.958149,-118.308441,47107,65,Female,No,Yes,No,No,0,No,0,71,None,Yes,25.61,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,105.9,7521.95,6.65,100,1818.31,9433.61,Q3,3,Stayed,No,0,60,5479,Not Applicable,Not Applicable
8659-HDIYE,United States,California,Los Angeles,90067,34.057496,-118.413959,2527,68,Female,No,Yes,No,No,0,No,0,64,None,Yes,27.7,Yes,Yes,DSL,21,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,No,Credit Card,74.65,4869.35,47.04,0,1772.8,6595.11,Q3,4,Stayed,No,0,58,5113,Not Applicable,Not Applicable
4680-KUTAJ,United States,California,Beverly Hills,90212,34.062095,-118.401508,11355,73,Female,No,Yes,No,No,0,No,0,11,None,Yes,2.81,Yes,Yes,DSL,3,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,55.6,580.8,15.2,0,30.91,596.51,Q3,4,Stayed,No,0,80,5014,Not Applicable,Not Applicable
2883-ILGWO,United States,California,Compton,90222,33.912246,-118.236773,29825,68,Male,No,Yes,No,No,0,No,0,57,None,Yes,32.12,Yes,Yes,Fiber Optic,15,No,Yes,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,104.9,5913.95,1.69,90,1830.84,7833.1,Q3,5,Stayed,No,0,75,5838,Not Applicable,Not Applicable
1167-OYZJF,United States,California,Santa Monica,90402,34.035849,-118.503508,11509,65,Female,No,Yes,Yes,No,0,Yes,7,67,None,Yes,49.94,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,1263.05,43.66,0,3345.98,4565.37,Q3,5,Stayed,No,0,76,4934,Not Applicable,Not Applicable
4806-DXQCE,United States,California,Santa Monica,90404,34.026334,-118.474222,19975,77,Female,No,Yes,Yes,No,0,Yes,7,70,None,Yes,35.39,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,113.65,7714.65,24.36,0,2477.3,10167.59,Q3,4,Stayed,No,0,46,6146,Not Applicable,Not Applicable
5996-NRVXR,United States,California,Los Alamitos,90720,33.79499,-118.065591,21343,68,Male,No,Yes,Yes,No,0,Yes,2,40,None,Yes,15.15,No,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,98.15,4116.8,27.89,0,606,4694.91,Q3,3,Stayed,No,0,53,4332,Not Applicable,Not Applicable
0100-DUVFC,United States,California,Wilmington,90744,33.782068,-118.262263,53323,66,Male,No,Yes,Yes,No,0,Yes,3,70,None,Yes,39.49,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.8,7308.95,6.11,0,2764.3,10067.14,Q3,5,Stayed,No,0,57,5291,Not Applicable,Not Applicable
5397-TUPSH,United States,California,Carson,90745,33.822295,-118.26411,55486,76,Male,No,Yes,Yes,No,0,Yes,6,65,None,Yes,28.68,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.95,4555.2,7.43,0,1864.2,6411.97,Q3,3,Stayed,No,0,30,4871,Not Applicable,Not Applicable
6773-LQTVT,United States,California,Long Beach,90803,33.760458,-118.129725,31352,67,Female,No,Yes,Yes,Yes,1,Yes,8,29,None,No,0,No,Yes,DSL,20,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,35.65,1025.15,25.07,0,0,1000.08,Q3,5,Stayed,No,0,46,4107,Not Applicable,Not Applicable
9402-ORRAH,United States,California,La Canada Flintridge,91011,34.234912,-118.153729,20200,80,Female,No,Yes,No,No,0,No,0,15,None,Yes,39.57,No,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,91.5,1400.3,48.66,0,593.55,1945.19,Q3,3,Stayed,No,0,41,4173,Not Applicable,Not Applicable
4840-ORQXB,United States,California,Sierra Madre,91024,34.168686,-118.057505,10558,67,Female,No,Yes,No,No,0,No,0,56,None,Yes,27.64,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,104.75,5841.35,36.52,0,1547.84,7352.67,Q3,3,Stayed,No,0,35,5128,Not Applicable,Not Applicable
3982-DQLUS,United States,California,Sunland,91040,34.282704,-118.312929,18752,78,Male,No,Yes,Yes,Yes,1,Yes,10,65,None,Yes,9.68,Yes,Yes,Fiber Optic,23,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.75,5688.45,38.09,0,629.2,6279.56,Q3,3,Stayed,No,0,21,4978,Not Applicable,Not Applicable
